"date","fips","relative_change_feb","ratio_travelers"
"2020-04-25","06007",-0.24794,0.29638
"2020-04-26","06007",-0.24726,0.31932
"2020-04-27","06007",-0.23369,0.26039
"2020-04-28","06007",-0.21553,0.25565
"2020-04-29","06007",-0.22268,0.25188
"2020-04-30","06007",-0.22467,0.24265
"2020-05-01","06007",-0.18197,0.21505
"2020-05-02","06007",-0.20134,0.27088
"2020-05-03","06007",-0.18745,0.28947
"2020-05-04","06007",-0.18586,0.22897
"2020-05-05","06007",-0.17435,0.22984
"2020-05-06","06007",-0.18657,0.23546
"2020-05-07","06007",-0.19525,0.2397
"2020-05-08","06007",-0.18924,0.22368
"2020-05-09","06007",-0.14337,0.25782
"2020-05-10","06007",-0.12359,0.2634
"2020-05-11","06007",-0.21327,0.2508
"2020-05-12","06007",-0.24501,0.27625
"2020-05-13","06007",-0.21023,0.2492
"2020-05-14","06007",-0.20785,0.24916
"2020-05-15","06007",-0.17278,0.22094
"2020-05-16","06007",-0.16406,0.25826
"2020-05-17","06007",-0.24256,0.33108
"2020-05-18","06007",-0.19127,0.25185
"2020-05-19","06007",-0.19435,0.24452
"2020-05-20","06007",-0.1559,0.22708
"2020-05-21","06007",-0.16858,0.23393
"2020-05-22","06007",-0.13916,0.22177
"2020-05-23","06007",-0.10405,0.24315
"2020-05-24","06007",-0.09534,0.26661
"2020-05-25","06007",-0.2622,0.27771
"2020-05-26","06007",-0.13547,0.24155
"2020-05-27","06007",-0.13532,0.22596
"2020-05-28","06007",-0.14595,0.22732
"2020-05-29","06007",-0.15319,0.20824
"2020-05-30","06007",-0.18793,0.26945
"2020-05-31","06007",-0.12021,0.27959
"2020-06-01","06007",-0.12038,0.20993
"2020-06-02","06007",-0.11071,0.21022
"2020-06-03","06007",-0.06331,0.20725
"2020-06-04","06007",-0.12606,0.21131
"2020-06-05","06007",-0.10286,0.19221
"2020-06-06","06007",-0.08625,0.23352
"2020-06-07","06007",-0.07592,0.26281
"2020-06-08","06007",-0.10724,0.21622
"2020-06-09","06007",-0.10771,0.21104
"2020-06-10","06007",-0.0966,0.21725
"2020-06-11","06007",-0.14265,0.21439
"2020-06-12","06007",-0.12301,0.2074
"2020-06-13","06007",-0.09584,0.24394
"2020-06-14","06007",-0.06886,0.25882
"2020-06-15","06007",-0.11911,0.21396
"2020-06-16","06007",-0.08743,0.20874
"2020-06-17","06007",-0.09353,0.20407
"2020-06-18","06007",-0.10481,0.21564
"2020-06-19","06007",-0.11371,0.20637
"2020-06-20","06007",-0.04803,0.22658
"2020-06-21","06007",-0.06843,0.24229
"2020-06-22","06007",-0.12431,0.22275
"2020-06-23","06007",-0.11037,0.21815
"2020-06-24","06007",-0.09959,0.21486
"2020-06-25","06007",-0.14778,0.22459
"2020-06-26","06007",-0.14637,0.22026
"2020-06-27","06007",-0.07213,0.23428
"2020-06-28","06007",-0.06112,0.26334
"2020-06-29","06007",-0.10803,0.21145
"2020-06-30","06007",-0.1044,0.21833
"2020-07-01","06007",-0.06593,0.20229
"2020-07-02","06007",-0.07915,0.20636
"2020-07-03","06007",-0.09962,0.20973
"2020-07-04","06007",-0.16864,0.24752
"2020-07-05","06007",-0.02619,0.25614
"2020-07-06","06007",-0.11241,0.21676
"2020-07-07","06007",-0.07833,0.21698
"2020-07-08","06007",-0.10357,0.21316
"2020-07-09","06007",-0.10311,0.21817
"2020-07-10","06007",-0.10309,0.21533
"2020-07-11","06007",-0.07857,0.23957
"2020-07-12","06007",-0.09671,0.27614
"2020-07-13","06007",-0.13005,0.22479
"2020-07-14","06007",-0.11434,0.2165
"2020-07-15","06007",-0.10197,0.20856
"2020-07-16","06007",-0.11068,0.21823
"2020-07-17","06007",-0.12969,0.21599
"2020-07-18","06007",-0.07057,0.25781
"2020-07-19","06007",-0.09293,0.28995
"2020-07-20","06007",-0.1188,0.22511
"2020-07-21","06007",-0.11458,0.22618
"2020-07-22","06007",-0.1037,0.21641
"2020-07-23","06007",-0.13209,0.22063
"2020-07-24","06007",-0.13032,0.22384
"2020-07-25","06007",-0.11588,0.25143
"2020-07-26","06007",-0.10885,0.28959
"2020-07-27","06007",-0.14682,0.22805
"2020-07-28","06007",-0.13482,0.24045
"2020-07-29","06007",-0.13123,0.22977
"2020-07-30","06007",-0.14206,0.22546
"2020-07-31","06007",-0.10231,0.20537
"2020-08-01","06007",-0.07522,0.2447
"2020-08-02","06007",-0.07802,0.26973
"2020-08-03","06007",-0.09766,0.22152
"2020-08-04","06007",-0.08232,0.2101
"2020-08-05","06007",-0.08516,0.20395
"2020-08-06","06007",-0.09939,0.2072
"2020-08-07","06007",-0.09736,0.20486
"2020-08-08","06007",-0.11619,0.25205
"2020-08-09","06007",-0.06271,0.26485
"2020-08-10","06007",-0.11888,0.23018
"2020-08-11","06007",-0.12844,0.2232
"2020-08-12","06007",-0.12828,0.2166
"2020-08-13","06007",-0.14835,0.21931
"2020-08-14","06007",-0.11397,0.21473
"2020-08-15","06007",-0.12961,0.27827
"2020-08-16","06007",-0.10617,0.28464
"2020-08-17","06007",-0.12899,0.22147
"2020-08-18","06007",-0.1512,0.23014
"2020-08-19","06007",-0.13933,0.22432
"2020-08-20","06007",-0.15838,0.23152
"2020-08-21","06007",-0.14197,0.22235
"2020-08-22","06007",-0.15187,0.26785
"2020-08-23","06007",-0.12038,0.30021
"2020-08-24","06007",-0.16463,0.24478
"2020-08-25","06007",-0.16076,0.23528
"2020-08-26","06007",-0.14524,0.22908
"2020-08-27","06007",-0.15203,0.22434
"2020-08-28","06007",-0.13911,0.20721
"2020-08-29","06007",-0.10626,0.25109
"2020-08-30","06007",-0.0824,0.28008
"2020-08-31","06007",-0.15081,0.22889
"2020-09-01","06007",-0.06683,0.2101
"2020-09-02","06007",-0.09597,0.21348
"2020-09-03","06007",-0.10095,0.20934
"2020-09-04","06007",-0.08768,0.20534
"2020-09-05","06007",-0.07496,0.25618
"2020-09-06","06007",-0.08091,0.29429
"2020-09-07","06007",-0.22762,0.28426
"2020-09-08","06007",-0.11283,0.21132
"2020-09-09","06007",-0.09279,0.22557
"2020-09-10","06007",-0.22771,0.23211
"2020-09-11","06007",-0.21363,0.22854
"2020-09-12","06007",-0.1937,0.26987
"2020-09-13","06007",-0.21386,0.31146
"2020-09-14","06007",-0.18184,0.23889
"2020-09-15","06007",-0.15225,0.22615
"2020-09-16","06007",-0.17485,0.22657
"2020-09-17","06007",-0.13594,0.22015
"2020-09-18","06007",-0.14586,0.20923
"2020-09-19","06007",-0.08682,0.24126
"2020-09-20","06007",-0.11371,0.27552
"2020-09-21","06007",-0.17369,0.22823
"2020-09-22","06007",-0.12472,0.22714
"2020-09-23","06007",-0.1243,0.21683
"2020-09-24","06007",-0.14557,0.22183
"2020-09-25","06007",-0.09943,0.19668
"2020-09-26","06007",-0.08585,0.24051
"2020-09-27","06007",-0.09661,0.27891
"2020-09-28","06007",-0.13131,0.21526
"2020-09-29","06007",-0.14721,0.22558
"2020-09-30","06007",-0.14989,0.21779
"2020-10-01","06007",-0.111,0.2047
"2020-10-02","06007",-0.12323,0.2044
"2020-10-03","06007",-0.06661,0.2325
"2020-10-04","06007",-0.10259,0.26844
"2020-10-05","06007",-0.12313,0.20955
"2020-10-06","06007",-0.11033,0.21469
"2020-10-07","06007",-0.13054,0.20746
"2020-10-08","06007",-0.12869,0.21345
"2020-10-09","06007",-0.1081,0.20044
"2020-10-10","06007",-0.09083,0.23537
"2020-10-11","06007",-0.08272,0.26956
"2020-10-12","06007",-0.14604,0.21961
"2020-10-13","06007",-0.09128,0.21285
"2020-10-14","06007",-0.11584,0.21105
"2020-10-15","06007",-0.12629,0.20354
"2020-10-16","06007",-0.11585,0.19092
"2020-10-17","06007",-0.07133,0.24251
"2020-10-18","06007",-0.09649,0.27329
"2020-10-19","06007",-0.13463,0.21811
"2020-10-20","06007",-0.10889,0.20733
"2020-10-21","06007",-0.12872,0.20611
"2020-10-22","06007",-0.12432,0.20715
"2020-10-23","06007",-0.11915,0.20482
"2020-10-24","06007",-0.06503,0.2337
"2020-10-25","06007",-0.09978,0.28292
"2020-10-26","06007",-0.13665,0.21713
"2020-10-27","06007",-0.10184,0.20109
"2020-10-28","06007",-0.11489,0.21492
"2020-10-29","06007",-0.11272,0.21161
"2020-10-30","06007",-0.10426,0.19163
"2020-10-31","06007",-0.08359,0.2144
"2020-11-01","06007",-0.08601,0.25785
"2020-11-02","06007",-0.10794,0.21932
"2020-11-03","06007",-0.0923,0.20784
"2020-11-04","06007",-0.12751,0.21314
"2020-11-05","06007",-0.1354,0.20078
"2020-11-06","06007",-0.13816,0.19731
"2020-11-07","06007",-0.12339,0.25147
"2020-11-08","06007",-0.12107,0.28939
"2020-11-09","06007",-0.13807,0.22812
"2020-11-10","06007",-0.13335,0.22105
"2020-11-11","06007",-0.13993,0.2279
"2020-11-12","06007",-0.13842,0.21559
"2020-11-13","06007",-0.17559,0.23165
"2020-11-14","06007",-0.16233,0.26649
"2020-11-15","06007",-0.20682,0.29761
"2020-11-16","06007",-0.13189,0.22148
"2020-11-17","06007",-0.17157,0.2393
"2020-11-18","06007",-0.18523,0.22912
"2020-11-19","06007",-0.14154,0.21803
"2020-11-20","06007",-0.14306,0.2202
"2020-11-21","06007",-0.14063,0.25494
"2020-11-22","06007",-0.16754,0.2931
"2020-11-23","06007",-0.12645,0.22172
"2020-11-24","06007",-0.10623,0.22318
"2020-11-25","06007",-0.04307,0.21402
"2020-11-26","06007",-0.40329,0.30192
"2020-11-27","06007",-0.25682,0.26322
"2020-11-28","06007",-0.19775,0.28965
"2020-11-29","06007",-0.18254,0.30967
"2020-11-30","06007",-0.13126,0.2344
"2020-12-01","06007",-0.08288,0.21497
"2020-12-02","06007",-0.11178,0.21711
"2020-12-03","06007",-0.11415,0.21586
"2020-12-04","06007",-0.13861,0.20459
"2020-12-05","06007",-0.12015,0.24834
"2020-12-06","06007",-0.15925,0.28555
"2020-12-07","06007",-0.13319,0.22408
"2020-12-08","06007",-0.0962,0.22898
"2020-12-09","06007",-0.12197,0.22835
"2020-12-10","06007",-0.13389,0.21457
"2020-12-11","06007",-0.1294,0.22114
"2020-12-12","06007",-0.17838,0.27649
"2020-12-13","06007",-0.25747,0.34672
"2020-12-14","06007",-0.16313,0.23485
"2020-12-15","06007",-0.15386,0.24144
"2020-12-16","06007",-0.16396,0.22963
"2020-03-01","06009",0.02368,0.23966
"2020-03-02","06009",0.04743,0.18787
"2020-03-03","06009",0.07376,0.17465
"2020-03-04","06009",0.03495,0.16122
"2020-03-05","06009",0.01068,0.16295
"2020-03-06","06009",-0.01349,0.16762
"2020-03-07","06009",-0.05063,0.21362
"2020-03-08","06009",-0.0776,0.27914
"2020-03-09","06009",0.0535,0.17618
"2020-03-10","06009",0.00852,0.18641
"2020-03-11","06009",-0.0265,0.20534
"2020-03-12","06009",-0.07694,0.17496
"2020-03-13","06009",-0.04303,0.16921
"2020-03-14","06009",-0.17467,0.26444
"2020-03-15","06009",-0.28117,0.34894
"2020-03-16","06009",-0.22335,0.31611
"2020-03-17","06009",-0.2188,0.25592
"2020-03-18","06009",-0.25064,0.26947
"2020-03-19","06009",-0.28706,0.27689
"2020-03-20","06009",-0.3133,0.2648
"2020-03-21","06009",-0.35886,0.34128
"2020-03-22","06009",-0.41185,0.35573
"2020-03-23","06009",-0.30595,0.31761
"2020-03-24","06009",-0.37078,0.32224
"2020-03-25","06009",-0.40857,0.33751
"2020-03-26","06009",-0.38495,0.32195
"2020-03-27","06009",-0.34608,0.30488
"2020-03-28","06009",-0.37614,0.37766
"2020-03-29","06009",-0.46833,0.40324
"2020-03-30","06009",-0.34799,0.31423
"2020-03-31","06009",-0.31892,0.29503
"2020-04-01","06009",-0.31054,0.29986
"2020-04-02","06009",-0.33303,0.3129
"2020-04-03","06009",-0.33478,0.27233
"2020-04-04","06009",-0.3909,0.36601
"2020-04-05","06009",-0.50643,0.47002
"2020-04-06","06009",-0.41124,0.35902
"2020-04-07","06009",-0.3258,0.3198
"2020-04-08","06009",-0.32684,0.29268
"2020-04-09","06009",-0.3479,0.31308
"2020-04-10","06009",-0.33131,0.2902
"2020-04-11","06009",-0.3813,0.34441
"2020-04-12","06009",-0.44708,0.39477
"2020-04-13","06009",-0.27613,0.28962
"2020-04-14","06009",-0.28514,0.29259
"2020-04-15","06009",-0.28065,0.27274
"2020-04-16","06009",-0.27673,0.28709
"2020-04-17","06009",-0.3367,0.29407
"2020-04-18","06009",-0.31689,0.31301
"2020-04-19","06009",-0.32332,0.3441
"2020-04-20","06009",-0.23081,0.29607
"2020-04-21","06009",-0.20801,0.27293
"2020-04-22","06009",-0.27967,0.28621
"2020-04-23","06009",-0.31026,0.28353
"2020-04-24","06009",-0.27146,0.26987
"2020-04-25","06009",-0.30585,0.31432
"2020-04-26","06009",-0.28548,0.33907
"2020-04-27","06009",-0.21562,0.28866
"2020-04-28","06009",-0.22664,0.27769
"2020-04-29","06009",-0.24413,0.28768
"2020-04-30","06009",-0.27004,0.29
"2020-05-01","06009",-0.26959,0.25979
"2020-05-02","06009",-0.19625,0.29681
"2020-05-03","06009",-0.22397,0.31691
"2020-05-04","06009",-0.19198,0.26218
"2020-05-05","06009",-0.18944,0.26267
"2020-05-06","06009",-0.15165,0.27003
"2020-05-07","06009",-0.20627,0.27166
"2020-05-08","06009",-0.23996,0.2527
"2020-05-09","06009",-0.16141,0.28061
"2020-05-10","06009",-0.14987,0.30298
"2020-05-11","06009",-0.17844,0.29583
"2020-05-12","06009",-0.24319,0.28719
"2020-05-13","06009",-0.15991,0.28651
"2020-05-14","06009",-0.18709,0.27742
"2020-05-15","06009",-0.18621,0.25715
"2020-05-16","06009",-0.15089,0.27694
"2020-05-17","06009",-0.29054,0.36942
"2020-05-18","06009",-0.24043,0.31394
"2020-05-19","06009",-0.1871,0.2628
"2020-05-20","06009",-0.15309,0.26653
"2020-05-21","06009",-0.18846,0.27529
"2020-05-22","06009",-0.15969,0.25112
"2020-05-23","06009",-0.12549,0.2777
"2020-05-24","06009",-0.13176,0.29967
"2020-05-25","06009",-0.15087,0.287
"2020-05-26","06009",-0.10526,0.26196
"2020-05-27","06009",-0.20921,0.26914
"2020-05-28","06009",-0.15809,0.27091
"2020-05-29","06009",-0.19388,0.24654
"2020-05-30","06009",-0.16493,0.27714
"2020-05-31","06009",-0.0743,0.29073
"2020-06-01","06009",-0.07074,0.2508
"2020-06-02","06009",-0.11546,0.25233
"2020-06-03","06009",-0.12437,0.24979
"2020-06-04","06009",-0.11038,0.24845
"2020-06-05","06009",-0.1324,0.22279
"2020-06-06","06009",-0.07803,0.27557
"2020-06-07","06009",-0.07247,0.29267
"2020-06-08","06009",-0.0971,0.26137
"2020-06-09","06009",-0.11438,0.24135
"2020-06-10","06009",-0.07357,0.24319
"2020-06-11","06009",-0.1269,0.24106
"2020-06-12","06009",-0.09441,0.21694
"2020-06-13","06009",-0.04968,0.2654
"2020-06-14","06009",-0.06085,0.28169
"2020-06-15","06009",-0.03467,0.24391
"2020-06-16","06009",-0.00981,0.22448
"2020-06-17","06009",-0.06526,0.23321
"2020-06-18","06009",-0.06504,0.23116
"2020-06-19","06009",-0.15074,0.22532
"2020-06-20","06009",-0.08876,0.25667
"2020-06-21","06009",0.06672,0.25435
"2020-06-22","06009",-0.06842,0.24738
"2020-06-23","06009",-0.13891,0.24787
"2020-06-24","06009",-0.14471,0.23324
"2020-06-25","06009",-0.09952,0.27144
"2020-06-26","06009",-0.15053,0.2515
"2020-06-27","06009",-0.11236,0.28055
"2020-06-28","06009",-0.01697,0.27128
"2020-06-29","06009",-0.04971,0.2245
"2020-06-30","06009",-0.04377,0.23653
"2020-07-01","06009",-0.06399,0.21572
"2020-07-02","06009",-0.04893,0.23201
"2020-07-03","06009",-0.2046,0.25349
"2020-07-04","06009",-0.26895,0.25536
"2020-07-05","06009",0.03201,0.24831
"2020-07-06","06009",-0.05659,0.23407
"2020-07-07","06009",-0.0937,0.24009
"2020-07-08","06009",-0.12015,0.23392
"2020-07-09","06009",-0.15388,0.25069
"2020-07-10","06009",-0.1807,0.23161
"2020-07-11","06009",-0.13909,0.26156
"2020-07-12","06009",-0.08213,0.27307
"2020-07-13","06009",-0.10058,0.25174
"2020-07-14","06009",-0.10291,0.25365
"2020-07-15","06009",-0.10741,0.24207
"2020-07-16","06009",-0.15603,0.25298
"2020-07-17","06009",-0.15077,0.23657
"2020-07-18","06009",-0.14977,0.28012
"2020-07-19","06009",-0.0509,0.28302
"2020-07-20","06009",-0.10243,0.25495
"2020-07-21","06009",-0.10374,0.26725
"2020-07-22","06009",-0.06291,0.22689
"2020-07-23","06009",-0.13925,0.23954
"2020-07-24","06009",-0.16025,0.23786
"2020-07-25","06009",-0.06738,0.27502
"2020-07-26","06009",-0.0421,0.29635
"2020-07-27","06009",-0.1094,0.27165
"2020-07-28","06009",-0.09542,0.25415
"2020-07-29","06009",-0.13322,0.24778
"2020-07-30","06009",-0.14515,0.24559
"2020-07-31","06009",-0.1358,0.22106
"2020-08-01","06009",-0.0741,0.2733
"2020-08-02","06009",0.00936,0.2699
"2020-08-03","06009",-0.04004,0.25037
"2020-08-04","06009",-0.03588,0.2461
"2020-08-05","06009",-0.08399,0.23051
"2020-08-06","06009",-0.13774,0.24181
"2020-08-07","06009",-0.06781,0.23521
"2020-08-08","06009",-0.10156,0.26413
"2020-08-09","06009",0.01069,0.27975
"2020-08-10","06009",-0.11768,0.27193
"2020-08-11","06009",-0.04645,0.21567
"2020-08-12","06009",-0.13987,0.25958
"2020-08-13","06009",-0.05177,0.258
"2020-08-14","06009",-0.18039,0.24042
"2020-08-15","06009",-0.12152,0.28631
"2020-08-16","06009",-0.04641,0.29292
"2020-08-17","06009",-0.02448,0.24934
"2020-08-18","06009",-0.07589,0.26242
"2020-08-19","06009",-0.13793,0.24108
"2020-08-20","06009",-0.17895,0.26277
"2020-08-21","06009",-0.20487,0.24389
"2020-08-22","06009",-0.12622,0.25537
"2020-08-23","06009",-0.08948,0.30757
"2020-08-24","06009",-0.07396,0.24571
"2020-08-25","06009",-0.10544,0.25943
"2020-08-26","06009",-0.15371,0.24624
"2020-08-27","06009",-0.17789,0.25028
"2020-08-28","06009",-0.15653,0.23121
"2020-08-29","06009",-0.14575,0.28168
"2020-08-30","06009",-0.02609,0.28001
"2020-08-31","06009",-0.08924,0.26831
"2020-09-01","06009",-0.05774,0.24136
"2020-09-02","06009",-0.00687,0.2297
"2020-09-03","06009",-0.04531,0.24233
"2020-09-04","06009",-0.12356,0.21385
"2020-09-05","06009",-0.12804,0.25749
"2020-09-06","06009",-0.12434,0.29877
"2020-09-07","06009",-0.07957,0.29431
"2020-09-08","06009",-0.02655,0.22349
"2020-09-09","06009",-0.15492,0.24249
"2020-09-10","06009",-0.15345,0.24812
"2020-09-11","06009",-0.18031,0.21847
"2020-09-12","06009",-0.16041,0.27362
"2020-09-13","06009",-0.13006,0.3105
"2020-09-14","06009",-0.08532,0.23987
"2020-09-15","06009",-0.09911,0.24796
"2020-09-16","06009",-0.15963,0.25306
"2020-09-17","06009",-0.1521,0.23395
"2020-09-18","06009",-0.15553,0.21823
"2020-09-19","06009",-0.11523,0.25728
"2020-09-20","06009",0.03132,0.26603
"2020-09-21","06009",-0.09147,0.25089
"2020-09-22","06009",-0.09173,0.24252
"2020-09-23","06009",-0.10325,0.25329
"2020-09-24","06009",-0.13505,0.24016
"2020-09-25","06009",-0.16066,0.24725
"2020-09-26","06009",-0.08446,0.2752
"2020-09-27","06009",-0.00525,0.28655
"2020-09-28","06009",-0.04867,0.23887
"2020-09-29","06009",-0.13866,0.25902
"2020-09-30","06009",-0.08901,0.24086
"2020-10-01","06009",-0.10717,0.23554
"2020-10-02","06009",-0.11473,0.22119
"2020-10-03","06009",-0.12979,0.27017
"2020-10-04","06009",0.06199,0.2545
"2020-10-05","06009",-0.06968,0.23203
"2020-10-06","06009",-0.06286,0.22963
"2020-10-07","06009",-0.09026,0.22844
"2020-10-08","06009",-0.13119,0.24379
"2020-10-09","06009",-0.12504,0.23438
"2020-10-10","06009",-0.14514,0.27237
"2020-10-11","06009",-0.06021,0.25929
"2020-10-12","06009",-0.0596,0.23934
"2020-10-13","06009",-0.06629,0.2403
"2020-10-14","06009",-0.06188,0.22835
"2020-10-15","06009",-0.11165,0.23716
"2020-10-16","06009",-0.12437,0.23049
"2020-10-17","06009",-0.04404,0.26076
"2020-10-18","06009",0.00436,0.24597
"2020-10-19","06009",-0.06955,0.23764
"2020-10-20","06009",-0.12789,0.24817
"2020-10-21","06009",-0.06471,0.22029
"2020-10-22","06009",-0.13385,0.24119
"2020-10-23","06009",-0.15888,0.21237
"2020-10-24","06009",-0.12914,0.25201
"2020-10-25","06009",-0.04887,0.27323
"2020-10-26","06009",-0.11459,0.22388
"2020-10-27","06009",-0.05999,0.24271
"2020-10-28","06009",-0.15078,0.24404
"2020-10-29","06009",-0.19255,0.24485
"2020-10-30","06009",-0.10676,0.20254
"2020-10-31","06009",-0.08022,0.23032
"2020-11-01","06009",0.06153,0.23507
"2020-11-02","06009",-0.07507,0.25186
"2020-11-03","06009",-0.13716,0.2286
"2020-11-04","06009",-0.15994,0.25597
"2020-11-05","06009",-0.19263,0.24576
"2020-11-06","06009",-0.15166,0.22953
"2020-11-07","06009",-0.08408,0.27137
"2020-11-08","06009",-0.08484,0.29553
"2020-11-09","06009",-0.11842,0.25327
"2020-11-10","06009",-0.05891,0.23989
"2020-11-11","06009",-0.13566,0.26668
"2020-11-12","06009",-0.13319,0.25796
"2020-11-13","06009",-0.20358,0.2584
"2020-11-14","06009",-0.20936,0.29237
"2020-11-15","06009",-0.09614,0.30933
"2020-11-16","06009",-0.0993,0.23074
"2020-11-17","06009",-0.19533,0.25355
"2020-11-18","06009",-0.20971,0.26946
"2020-11-19","06009",-0.20189,0.25584
"2020-11-20","06009",-0.19452,0.23655
"2020-11-21","06009",-0.18901,0.30692
"2020-11-22","06009",-0.17892,0.30426
"2020-11-23","06009",-0.08977,0.26118
"2020-11-24","06009",-0.1172,0.2551
"2020-11-25","06009",-0.10649,0.24246
"2020-11-26","06009",-0.4368,0.34732
"2020-11-27","06009",-0.30402,0.28978
"2020-11-28","06009",-0.15424,0.30194
"2020-11-29","06009",-0.1599,0.30496
"2020-11-30","06009",-0.21439,0.2748
"2020-12-01","06009",-0.18803,0.26217
"2020-12-02","06009",-0.15541,0.25397
"2020-12-03","06009",-0.14807,0.24505
"2020-12-04","06009",-0.18982,0.2344
"2020-12-05","06009",-0.18882,0.30223
"2020-12-06","06009",-0.15047,0.32725
"2020-12-07","06009",-0.14785,0.27151
"2020-12-08","06009",-0.15271,0.26973
"2020-12-09","06009",-0.19027,0.26442
"2020-12-10","06009",-0.15761,0.27864
"2020-12-11","06009",-0.2149,0.26536
"2020-12-12","06009",-0.22063,0.331
"2020-12-13","06009",-0.28571,0.3723
"2020-12-14","06009",-0.17325,0.29135
"2020-12-15","06009",-0.21319,0.30868
"2020-12-16","06009",-0.18773,0.28324
"2020-03-01","06011",0.18721,0.15661
"2020-03-02","06011",0.15819,0.10696
"2020-03-03","06011",0.22982,0.11293
"2020-03-04","06011",0.00791,0.10399
"2020-03-05","06011",0.18338,0.11434
"2020-03-06","06011",0.05764,0.1105
"2020-03-07","06011",-0.00076,0.17002
"2020-03-08","06011",0.20518,0.18421
"2020-03-09","06011",0.1411,0.12646
"2020-03-10","06011",0.20685,0.11226
"2020-03-11","06011",0.08585,0.10926
"2020-03-12","06011",0.15103,0.10338
"2020-03-13","06011",0.02601,0.11936
"2020-03-14","06011",0.01332,0.15663
"2020-03-15","06011",0.19178,0.1875
"2020-03-16","06011",0.02996,0.1309
"2020-03-17","06011",-0.06716,0.17327
"2020-03-18","06011",-0.13537,0.15422
"2020-03-19","06011",-0.05257,0.15424
"2020-03-20","06011",-0.07106,0.16425
"2020-03-21","06011",-0.15453,0.21264
"2020-03-22","06011",-0.11721,0.28017
"2020-03-23","06011",-0.06813,0.20473
"2020-03-24","06011",-0.07995,0.23137
"2020-03-25","06011",-0.14643,0.20701
"2020-03-26","06011",-0.23754,0.18726
"2020-03-27","06011",-0.18967,0.1911
