GEOID,tmmx,rmax,sph,date
06055,13.682516023042638,99.85251531583057,0.005882365742511112,2020-12-16
06041,12.971893351259496,99.29844840970763,0.005849225096561863,2020-12-16
06013,14.004747781491687,98.75801936112862,0.005427638867889266,2020-12-16
06081,15.139232325364048,98.31287025416567,0.005913667347285764,2020-12-16
06001,15.340711708354263,98.3689330313952,0.005764066524322431,2020-12-16
06069,17.800346468744124,99.62460361203536,0.004971180239015655,2020-12-16
06085,16.610969710432414,99.90482919331151,0.005738891549883663,2020-12-16
06087,17.59770366959998,98.0838671504259,0.005536577310291577,2020-12-16
06097,12.232827573889892,99.30350460376782,0.006165652823015519,2020-12-16
06077,13.454214281726138,99.28587621443613,0.004605016697651919,2020-12-16
06095,13.402221897937864,99.96003142503038,0.00520180270674605,2020-12-16
06031,14.195839136801965,98.30914127769039,0.004225394455456756,2020-12-16
06107,14.631912661173885,95.66379106935972,0.004159782520950958,2020-12-16
06103,9.818913537017124,99.88860649648272,0.005239705571545208,2020-12-16
06089,9.058607378967793,98.80259544876685,0.004952800190219782,2020-12-16
06067,12.645937737943541,95.27106154475567,0.0045639713984336,2020-12-16
06061,12.409066208198453,95.50746031649878,0.004570258963369588,2020-12-16
06017,11.523913975718017,84.27992791484034,0.004144200053921472,2020-12-16
06113,12.374466380046726,98.36558998772983,0.0047515600677065575,2020-12-16
06057,11.166142014570141,84.45565437315265,0.004283642354053431,2020-12-16
06115,12.099727856052937,98.68938381926782,0.004906495600970194,2020-12-16
06101,12.21507093755281,99.9809516698811,0.00497706515258161,2020-12-16
06091,7.6226617779549315,95.34281922370683,0.0035476121729284835,2020-12-16
06009,12.373306147865492,90.46413608938626,0.004260305994953643,2020-12-16
06043,13.177936526423252,78.89747622070438,0.003794053674503035,2020-12-16
06105,5.804775968678712,84.74443384415602,0.0043295486923316615,2020-12-16
06027,12.720781330610578,96.17961626962384,0.0033259743244847604,2020-12-16
06051,9.84788688705612,96.00186782082784,0.0028096807368377377,2020-12-16
06003,8.2333510251255,83.71363590777781,0.0030376249577928967,2020-12-16
06011,11.561220893401526,99.91740047360896,0.004979680413293908,2020-12-16
06049,5.04758492914101,97.15411706773614,0.003677626489010576,2020-12-16
06063,6.139325830571977,90.15539999968463,0.0037095335568802543,2020-12-16
06093,6.055152282965878,99.81383872341208,0.004407426206982356,2020-12-16
06021,10.929862059461357,99.98700523852453,0.005320999344203715,2020-12-16
06005,12.174820035211553,84.89263358710377,0.004366750724934941,2020-12-16
06029,14.705628876014885,94.02190191643069,0.004156825923396903,2020-12-16
06007,10.927857852489183,93.79043216172524,0.004976986518524085,2020-12-16
06033,10.867170604034868,97.59809420510449,0.0064356832860649705,2020-12-16
06015,12.48071702606876,93.00061615409581,0.00610494820838447,2020-12-16
06025,20.251290532193025,57.9837985637701,0.0024599800463305514,2020-12-16
06023,14.378504503331328,96.35994361814457,0.006916928684491451,2020-12-16
06053,18.69358260985797,96.60409311479681,0.0052963755725754505,2020-12-16
06073,21.782454021139472,64.30503452598946,0.0036713214192230976,2020-12-16
06079,20.207207531345944,89.80423315496891,0.004575418116086445,2020-12-16
06083,21.635320327960528,75.14148541281226,0.004573332278287387,2020-12-16
06109,12.451300272913784,86.72043113505751,0.004188174392853109,2020-12-16
06035,5.634584622785042,92.4407262199487,0.0035706526975357554,2020-12-16
06045,10.949577314099997,94.8782021013544,0.006962658295818209,2020-12-16
06037,22.15439606816892,61.122354443419994,0.003812258970392538,2020-12-16
06059,21.914010687591656,74.63781299391457,0.0045640090418905335,2020-12-16
06111,21.313638433444623,50.75435406440103,0.0031904820575936474,2020-12-16
06071,20.50845659197728,49.66279062092546,0.002631085147588646,2020-12-16
06065,22.232808633569107,45.607725531195875,0.002392805927337523,2020-12-16
06047,14.278641008873194,99.88390129886979,0.0046315662448064175,2020-12-16
06099,13.252954386297631,99.92513106996383,0.0045562393045156385,2020-12-16
06019,14.502200967983526,90.04891085991046,0.00433347346343457,2020-12-16
06039,14.440816338746401,94.7693354625136,0.004552477076149904,2020-12-16
41043,10.26476104779988,99.99931347285556,0.006012018711887796,2020-12-16
