"FIPS","date","cases","cumu_cases","deaths","cumu_deaths","population","pm25","Long","Lat","pr","tmmx","srad","sph","rmax","dayofweek","date_str","date_num","fireday"
"53045","2020-08-18",1,265,0,1,66768,1.95,-123.100807,47.2135509990597,0,298.1797753,269.4848315,0.009964213,92.24101124,"Tuesday",2020-08-18,156,0
"53047","2020-08-18",5,930,0,6,42243,6.62692307692308,-119.938222333333,48.410442332397,0,304.392418,249.7446721,0.006858289,58.1460041,"Tuesday",2020-08-18,156,0
"53049","2020-08-18",0,58,0,2,22471,2.89615384615385,-123.731764,46.6882179990585,0,295.8029412,260.1362745,0.009817843,98.20294118,"Tuesday",2020-08-18,156,0
"53051","2020-08-18",1,51,0,0,13724,NA,NA,NA,0,306.0178988,265.7949416,0.008603346,74.92957198,"Tuesday",2020-08-18,156,0
"53053","2020-08-18",35,6212,2,149,904980,3.83846153846154,-122.3998155,47.2047097490597,0,298.3037736,245.1742138,0.009126101,86.65251572,"Tuesday",2020-08-18,156,0
"53055","2020-08-18",0,29,0,0,17582,NA,NA,NA,0,296.455,283.26,0.0108537,100,"Tuesday",2020-08-18,156,0
"53057","2020-08-18",2,936,0,22,129205,7.24230769230767,-122.4487995,48.4377994990638,0,297.2799401,263.9652695,0.009850719,89.24341317,"Tuesday",2020-08-18,156,0
"53059","2020-08-18",0,58,0,1,12083,NA,NA,NA,0,300.2374558,224.8833922,0.008557986,72.63710247,"Tuesday",2020-08-18,156,0
"53061","2020-08-18",59,5800,2,205,822083,3.69230769230769,-122.021365,48.1223793323959,0,298.195288,268.3413613,0.009782565,87.94790576,"Tuesday",2020-08-18,156,0
"53063","2020-08-18",30,4836,5,114,522798,8.92884615384616,-117.34803025,47.7110974990611,0.250308642,309.2685185,254.5546296,0.008258179,57.82654321,"Tuesday",2020-08-18,156,0
"53065","2020-08-18",2,118,0,1,45723,7.03076923076923,-117.945912,48.2149454990629,0,307.656129,265.5032258,0.008289527,65.29569892,"Tuesday",2020-08-18,156,0
"53067","2020-08-18",8,806,0,11,290536,2.73076923076923,-122.821503,47.0293009990592,0,299.9295775,267.1690141,0.009834507,96.29084507,"Tuesday",2020-08-18,156,0
"53069","2020-08-18",0,4,0,0,4488,NA,NA,NA,0,298.045098,259.0862745,0.009921373,96.4372549,"Tuesday",2020-08-18,156,0
"53071","2020-08-18",8,650,0,4,60760,7.32307692307692,-118.3514,46.0587999990575,0,310.9125,264.8272321,0.008551295,54.95267857,"Tuesday",2020-08-18,156,0
"53073","2020-08-18",3,1032,0,39,229247,3.13461538461538,-122.385987,48.8861449990656,0,296.6735892,256.651693,0.009275824,83.79413093,"Tuesday",2020-08-18,156,0
"53075","2020-08-18",2,126,0,0,50104,5.93461538461539,-117.474166666667,46.923699999059,0.253703704,310.0338624,254.1444444,0.008382407,56.38227513,"Tuesday",2020-08-18,156,0
"53077","2020-08-18",20,10665,6,227,250873,9.78269230769233,-120.3637085,46.3478804990579,0,306.0465969,228.0493455,0.007674869,67.29044503,"Tuesday",2020-08-18,156,0
"06000","2020-08-19",0,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wednesday",2020-08-19,157,0
"06001","2020-08-19",399,15836,4,228,1671329,27.498076923077,-122.117610333333,37.7674999990863,0,307.5892308,302.55,0.007026462,58.50153846,"Wednesday",2020-08-19,157,0
"06003","2020-08-19",0,2,0,0,1129,NA,NA,NA,0,298.6176991,284.0619469,0.006339027,52.08495575,"Wednesday",2020-08-19,157,0
"06005","2020-08-19",2,218,0,0,39752,NA,NA,NA,0,308.7074468,306.393617,0.006463085,41.91808511,"Wednesday",2020-08-19,157,0
"06007","2020-08-19",31,1494,0,14,219186,29.6038461538462,-121.70021,39.6228099990731,0,307.5625,304.7306818,0.006232197,42.44431818,"Wednesday",2020-08-19,157,0
"06009","2020-08-19",0,181,0,1,45905,19.2115384615385,-120.680277,38.2018499990829,0,309.0291139,308.2379747,0.006961456,44.90253165,"Wednesday",2020-08-19,157,1
"06011","2020-08-19",0,418,0,5,21547,17.8,-121.99887,39.1891899990758,0,310.3194444,301.6216667,0.006354278,54.00888889,"Wednesday",2020-08-19,157,0
"06013","2020-08-19",218,11886,1,158,1153526,16.0423076923077,-122.19105,37.9493499990848,0,309.915,301.2408333,0.007180667,60.36916667,"Wednesday",2020-08-19,157,0
"06015","2020-08-19",4,112,0,1,27812,2.2,-124.20347,41.7561299990626,0,297.962766,310.6111702,0.007520372,76.85531915,"Wednesday",2020-08-19,157,0
"06017","2020-08-19",6,877,0,2,192843,NA,NA,NA,0,305.4342857,300.4157143,0.006222464,44.32642857,"Wednesday",2020-08-19,157,1
"06019","2020-08-19",482,21798,0,205,999101,34.2269230769231,-119.8183525,36.5785949990968,0.036830357,307.0263393,297.7573661,0.006946183,45.51495536,"Wednesday",2020-08-19,157,0
"06021","2020-08-19",2,423,0,3,28393,23.6038461538462,-122.190834,39.5338699990736,0,307.9832536,297.2770335,0.006925981,54.17272727,"Wednesday",2020-08-19,157,1
"06023","2020-08-19",8,333,0,4,135558,NA,NA,NA,0,300.6624,298.97968,0.008174112,81.88448,"Wednesday",2020-08-19,157,0
"06025","2020-08-19",36,10304,0,265,181215,11.3653846153846,-115.48307,32.6761799991421,0,318.0471318,281.999845,0.01216831,53.40868217,"Wednesday",2020-08-19,157,0
"06027","2020-08-19",0,149,1,9,18039,14.05,-118.086564666667,36.8191736657613,1.251337247,312.0992172,279.6302022,0.006183001,33.90541422,"Wednesday",2020-08-19,157,0
"06029","2020-08-19",216,27184,12,228,900202,29.1942307692307,-118.62314825,35.2509162491104,0.276426799,311.4076096,275.4114144,0.008292589,45.78188586,"Wednesday",2020-08-19,157,0
"06031","2020-08-19",62,5631,1,68,152940,NA,NA,NA,0,312.2839806,301.1067961,0.008117282,51.01019417,"Wednesday",2020-08-19,157,0
"06033","2020-08-19",6,281,1,3,64386,NA,NA,NA,0,307.5413793,299.6,0.006419261,55.47389163,"Wednesday",2020-08-19,157,0
"06035","2020-08-19",0,703,0,0,30573,NA,NA,NA,0.017789757,300.9907008,289.3018868,0.006029111,63.07722372,"Wednesday",2020-08-19,157,0
"06037","2020-08-19",1796,225827,57,5392,10039107,19.6538461538461,-118.25161975,34.1672519991229,0.296052632,309.800731,266.3397661,0.011591404,64.44897661,"Wednesday",2020-08-19,157,1
"06039","2020-08-19",40,3236,0,47,157327,28.8,-120.0341,36.9532999990933,0,307.4676829,303.4847561,0.007434787,46.95884146,"Wednesday",2020-08-19,157,0
"06041","2020-08-19",12,5832,0,83,258826,12.0653846153846,-122.5189,37.9721999990846,0,300.3934426,279.9409836,0.008920984,90.49836066,"Wednesday",2020-08-19,157,1
"06043","2020-08-19",0,61,0,2,17203,22.0076923076923,-119.587094,37.7487069990865,0,307.3238739,307.6932432,0.006789955,43.93828829,"Wednesday",2020-08-19,157,0
"06045","2020-08-19",4,579,1,13,86749,3.37115384615385,-123.2795945,39.2811104990752,0.004882155,303.2407407,292.2005051,0.007637475,76.98148148,"Wednesday",2020-08-19,157,1
"06045","2020-08-19",4,579,1,13,86749,3.37115384615385,-123.2795945,39.2811104990752,0.004882155,303.2407407,292.2005051,0.007637475,76.98148148,"Wednesday",2020-08-19,157,1
"06045","2020-08-19",4,579,1,13,86749,3.37115384615385,-123.2795945,39.2811104990752,0.004882155,303.2407407,292.2005051,0.007637475,76.98148148,"Wednesday",2020-08-19,157,1
"06045","2020-08-19",4,579,1,13,86749,3.37115384615385,-123.2795945,39.2811104990752,0.004882155,303.2407407,292.2005051,0.007637475,76.98148148,"Wednesday",2020-08-19,157,1
"06047","2020-08-19",58,7229,2,97,277680,25.9961538461539,-120.433601,37.2816999990904,0,308.3662252,310.4476821,0.006846457,46.13211921,"Wednesday",2020-08-19,157,0
"06049","2020-08-19",0,5,0,0,8841,NA,NA,NA,0.001,300.6678571,277.3027143,0.007104086,76.26085714,"Wednesday",2020-08-19,157,0
"06051","2020-08-19",1,162,1,2,14444,23.2096153846154,-119.0433965,37.803893499086,0.008559499,301.9430063,286.1832985,0.006148768,50.7223382,"Wednesday",2020-08-19,157,1
"06053","2020-08-19",123,6785,1,47,434061,51.3346153846154,-121.494324,36.4618056657646,0,304.5871508,305.3765363,0.007175475,54.81806331,"Wednesday",2020-08-19,157,0
"06055","2020-08-19",18,1282,0,12,137744,12.6807692307692,-122.275024,38.2788489990823,0,309.754918,300.2836066,0.006453852,52.98688525,"Wednesday",2020-08-19,157,1
"06057","2020-08-19",2,394,0,2,99755,32.1596153846154,-120.612953,39.2865009990752,0.023170732,304.2817073,303.6853659,0.00612811,47.97378049,"Wednesday",2020-08-19,157,1
"06059","2020-08-19",295,44507,18,833,3175692,11.7673076923077,-117.807192,33.7302884991282,0,306.8156028,291.7347518,0.013762482,81.65035461,"Wednesday",2020-08-19,157,0
"06061","2020-08-19",20,2663,2,30,398329,28.6782608695652,-120.9540954,38.9681061990773,0,305.5709821,301.9504464,0.006227143,45.44375,"Wednesday",2020-08-19,157,0
"06063","2020-08-19",1,40,0,0,18807,51.0192307692308,-120.884821666667,40.0157109990708,0.000726392,300.6116223,297.6186441,0.005974625,52.49031477,"Wednesday",2020-08-19,157,0
"06065","2020-08-19",430,48630,4,917,2470546,17.7673076923077,-116.799396,33.7939604991275,0.107557604,315.2541014,270.7112442,0.010743641,50.85520737,"Wednesday",2020-08-19,157,0
"06067","2020-08-19",158,14760,11,230,1552058,22.3115384615385,-121.3732715,38.4948274990806,0,311.2207792,305.95,0.006348701,48.6538961,"Wednesday",2020-08-19,157,0
"06069","2020-08-19",13,872,1,5,62808,64.8153846153846,-121.3621,36.8434249990943,0,306.6191388,306.1717703,0.006452153,43.30909091,"Wednesday",2020-08-19,157,0
"06071","2020-08-19",797,42947,5,621,2180085,21.5384615384615,-117.408973666667,34.2859156657881,0.38186458,314.8467166,261.7103437,0.008672862,40.53490983,"Wednesday",2020-08-19,157,0
"06073","2020-08-19",214,35376,5,638,3338330,15.0538461538462,-117.036171,32.8276843991401,0,310.024649,286.8327613,0.012223354,73.94539782,"Wednesday",2020-08-19,157,0
"06075","2020-08-19",101,8528,2,72,881549,28.2846153846154,-122.3978,37.7657999990863,0,297.5052632,277.6736842,0.009136316,93.08947368,"Wednesday",2020-08-19,157,0
"06077","2020-08-19",178,15379,7,287,762148,21.9961538461538,-121.354785,37.8166249990859,0,311.5258065,309.1875576,0.006383364,48.8,"Wednesday",2020-08-19,157,0
"06079","2020-08-19",8,2579,1,20,283111,37.2,-120.62179075,35.2046539991109,0,308.0014925,301.2216418,0.008626175,60.60820896,"Wednesday",2020-08-19,157,1
"06081","2020-08-19",93,7321,0,127,766573,64.7807692307692,-122.2022,37.4827999990887,0,301.0809524,289.56,0.008209238,83.19904762,"Wednesday",2020-08-19,157,0
"06083","2020-08-19",27,7508,1,82,446499,18.8980769230769,-120.10275525,34.6134302491176,0,307.5245247,303.2076046,0.010717814,77.24847909,"Wednesday",2020-08-19,157,0
"06085","2020-08-19",213,15085,3,216,1927852,58.2769230769231,-121.773092,37.2286909990909,0,307.5878788,305.630303,0.006411465,48.0540404,"Wednesday",2020-08-19,157,0
"06087","2020-08-19",41,1546,0,7,273213,58.5384615384615,-122.035656,37.0232349990927,0,303.072093,285.0837209,0.007369186,65.32790698,"Wednesday",2020-08-19,157,1
"06089","2020-08-19",4,515,0,11,180080,7.43846153846154,-122.3385,40.5013999990681,0.001162791,305.782392,292.9493355,0.007185399,58.42408638,"Wednesday",2020-08-19,157,0
"06091","2020-08-19",0,6,0,0,3005,NA,NA,NA,0.02781457,301.5523179,298.1907285,0.006089205,51.67086093,"Wednesday",2020-08-19,157,1
"06093","2020-08-19",0,114,0,0,43539,NA,NA,NA,0,303.2413827,297.5860759,0.007315229,67.07672833,"Wednesday",2020-08-19,157,0
"06095","2020-08-19",72,4943,1,44,447643,18.3730769230769,-121.968438666667,38.2144656657494,0,310.6007092,303.4971631,0.006736809,56.96737589,"Wednesday",2020-08-19,157,0
"06097","2020-08-19",197,4662,8,65,494336,11.1307692307692,-122.818294,38.4037649990813,0,305.5007435,294.5479554,0.007972639,81.32899628,"Wednesday",2020-08-19,157,0
"06099","2020-08-19",190,12935,9,212,550660,16.4942307692308,-120.915006,37.565232499088,0,309.4048673,310.309292,0.006259823,43.50619469,"Wednesday",2020-08-19,157,1
"06101","2020-08-19",8,1186,0,7,96971,23.3269230769231,-121.61884,39.1386799990761,0,311.3836957,303.898913,0.006245978,48.46195652,"Wednesday",2020-08-19,157,0
"06103","2020-08-19",10,340,0,1,65084,8.99230769230769,-122.255667,40.1709169990699,0,307.2027837,295.8259101,0.006841884,50.69721627,"Wednesday",2020-08-19,157,1
"06105","2020-08-19",0,8,0,0,12285,0.642307692307692,-122.941109,40.734721999067,0.00311284,303.3392996,294.748249,0.007257977,65.5459144,"Wednesday",2020-08-19,157,0
"06107","2020-08-19",118,12836,2,208,466195,25.3027243589744,-118.99591175,36.2474047491,0.366115702,306.6387052,283.7780992,0.007247107,46.86597796,"Wednesday",2020-08-19,157,0
"06109","2020-08-19",1,166,0,2,54478,NA,NA,NA,0,303.0361032,295.6696275,0.006466275,45.56332378,"Wednesday",2020-08-19,157,0
"06111","2020-08-19",54,9394,1,98,846006,16.8423076923077,-118.947732,34.318243999121,0,308.9558923,278.3929293,0.011373906,75.23703704,"Wednesday",2020-08-19,157,0
"06113","2020-08-19",21,2118,1,47,220500,45.3423076923077,-121.7506,38.5982249990798,0,310.6962025,303.2006329,0.006178101,49.72088608,"Wednesday",2020-08-19,157,0
"06115","2020-08-19",7,821,0,4,78668,NA,NA,NA,0,309.8555556,308.1777778,0.005902222,40.6020202,"Wednesday",2020-08-19,157,0
"41001","2020-08-19",1,55,0,0,16124,9.76538461538462,-117.8446,44.7882199990568,0,301.7555556,271.1380414,0.007399962,59.73088512,"Wednesday",2020-08-19,157,0
"41003","2020-08-19",1,190,0,6,93053,2.90384615384615,-123.2673,44.5883999990568,0,303.06,282.3619048,0.009627048,96.89904762,"Wednesday",2020-08-19,157,0
"41005","2020-08-19",16,1725,3,55,418187,5.08076923076923,-122.185463,45.2738649990568,0,301.0587692,291.2233846,0.009078554,81.75876923,"Wednesday",2020-08-19,157,0
"41007","2020-08-19",0,91,0,0,40224,NA,NA,NA,0.230508475,297.2259887,260.1231638,0.009572373,95.36271186,"Wednesday",2020-08-19,157,0
"41009","2020-08-19",3,118,0,1,52354,3.95769230769231,-122.7721,45.7685309990572,0,302.379661,271.1084746,0.009314153,93.36949153,"Wednesday",2020-08-19,157,0
"41011","2020-08-19",0,93,0,0,64487,2.07466063348416,-124.2413705,43.3722589990582,0,297.3952703,296.1344595,0.008474764,87.10540541,"Wednesday",2020-08-19,157,0
"41013","2020-08-19",1,54,0,1,24404,14.9807692307692,-120.844773,44.299786999057,0,303.8419087,286.5195021,0.006602946,63.65539419,"Wednesday",2020-08-19,157,0
"41015","2020-08-19",0,19,0,0,22925,2.61923076923077,-124.276768,42.0545969990616,0,298.8448052,305.6892857,0.007843734,79.03441558,"Wednesday",2020-08-19,157,0
"41017","2020-08-19",4,654,0,11,197692,5.75,-121.3759844,44.0778873990572,0,302.7600815,290.7892057,0.006485438,65.49511202,"Wednesday",2020-08-19,157,0
"41019","2020-08-19",1,166,0,1,110980,3.08846153846154,-123.36479,43.2265999990585,0,303.4407848,299.0218787,0.008084483,73.44637337,"Wednesday",2020-08-19,157,0
"41021","2020-08-19",0,4,0,0,1912,NA,NA,NA,0,305.9759434,284.7882075,0.007041557,57.95943396,"Wednesday",2020-08-19,157,0
"41023","2020-08-19",0,4,0,0,7199,8.29615384615385,-118.951302,44.4179989990569,0,302.0537958,278.6883508,0.006326479,58.08730366,"Wednesday",2020-08-19,157,0
"41025","2020-08-19",0,11,0,0,7393,9.65384615384615,-119.048302,43.5892499990578,0.005350773,302.2033294,278.5300832,0.006335725,65.80648038,"Wednesday",2020-08-19,157,0
"41027","2020-08-19",1,221,0,0,23382,4.90384615384615,-121.527478,45.6851379990571,0,300.3333333,295.1633333,0.008062667,72.09,"Wednesday",2020-08-19,157,0
"41029","2020-08-19",24,618,0,2,220944,4.28076923076924,-122.796681,42.3446914990607,0,304.3211663,304.7552916,0.006853218,59.49676026,"Wednesday",2020-08-19,157,0
"41031","2020-08-19",9,426,0,6,24658,16.6192307692308,-121.131599,44.6305999990568,0,304.2732308,290.6492308,0.007067385,64.75476923,"Wednesday",2020-08-19,157,0
"41033","2020-08-19",1,149,0,2,87487,3.17307692307692,-123.409638666667,42.2953143323941,0,305.342471,307.6455598,0.006908456,63.22934363,"Wednesday",2020-08-19,157,0
"41035","2020-08-19",1,217,0,2,68238,4.86346153846154,-121.9382425,42.5506189990601,0,301.8272016,294.437182,0.007382583,80.67172211,"Wednesday",2020-08-19,157,0
"41037","2020-08-19",0,28,0,0,7869,13.9538461538462,-120.353969,42.1892149990612,0.01071953,302.1718796,279.8777533,0.00651754,72.82400881,"Wednesday",2020-08-19,157,0
"41039","2020-08-19",4,636,0,4,382067,4.71538461538462,-123.143892,43.9699298562002,0,301.9912281,296.1105263,0.009241278,87.83383459,"Wednesday",2020-08-19,157,0
"41041","2020-08-19",0,440,0,11,49962,NA,NA,NA,0,295.3787565,276.2404145,0.009643679,98.26528497,"Wednesday",2020-08-19,157,0
"41043","2020-08-19",2,344,0,11,129749,11.2423076923077,-122.72966925,44.6355812490568,0,302.2622449,296.0951531,0.009436939,91.02908163,"Wednesday",2020-08-19,157,0
"41045","2020-08-19",9,956,0,16,30571,12.3038461538462,-116.9697,44.0333649990573,0.002686203,304.2180708,270.5047009,0.007190861,56.29993895,"Wednesday",2020-08-19,157,0
"41047","2020-08-19",31,3315,0,73,347818,5.02884615384615,-122.72353925,44.8741789990568,0,302.0527919,290.7451777,0.009382893,89.73705584,"Wednesday",2020-08-19,157,0
"41049","2020-08-19",0,410,0,3,11603,NA,NA,NA,0,304.7154762,282.1113095,0.006846399,56.52678571,"Wednesday",2020-08-19,157,0
"41051","2020-08-19",38,5448,6,108,812855,3.33846153846154,-122.553967,45.5183479990569,0,302.1220779,287.0298701,0.009416234,82.01038961,"Wednesday",2020-08-19,157,0
"41053","2020-08-19",4,374,1,13,86085,2.42692307692308,-123.301956,44.9226099990568,0,302.9727941,283.1441176,0.009485515,95.21397059,"Wednesday",2020-08-19,157,0
"41055","2020-08-19",0,16,0,0,1780,NA,NA,NA,0,306.4673759,287.3489362,0.007441064,61.80496454,"Wednesday",2020-08-19,157,0
"41057","2020-08-19",1,36,0,0,27036,2.47692307692308,-123.802809,45.4573469990569,0,297.0575221,271.7318584,0.009475929,93.83362832,"Wednesday",2020-08-19,157,0
"41059","2020-08-19",10,2478,0,32,77950,6.99615384615385,-119.043012,45.7405994990572,0.010283688,304.5661348,275.9370567,0.006821011,56.2179078,"Wednesday",2020-08-19,157,0
"41061","2020-08-19",3,403,0,2,26835,10.2076923076923,-117.945348,45.3121919990569,0.001749271,301.2157434,272.9580175,0.007405277,63.50174927,"Wednesday",2020-08-19,157,0
"41063","2020-08-19",0,21,0,1,7208,9.43846153846154,-117.296066,45.4263509990569,0,302.5921101,268.5082569,0.006983743,53.9346789,"Wednesday",2020-08-19,157,0
"41065","2020-08-19",0,204,0,3,26682,4.70384615384615,-121.203387,45.602418999057,0,304.5179104,289.0763682,0.007732761,68.00696517,"Wednesday",2020-08-19,157,0
"41067","2020-08-19",23,3403,1,31,601592,3.15,-122.844599333333,45.4659536657236,0,302.3378788,281.194697,0.009606439,92.0280303,"Wednesday",2020-08-19,157,0
"41069","2020-08-19",0,0,0,0,1332,NA,NA,NA,0,304.1568562,286.0705686,0.006498595,57.12508361,"Wednesday",2020-08-19,157,0
"41071","2020-08-19",5,538,0,13,107100,NA,NA,NA,0,302.3721739,281.526087,0.00968713,92.91391304,"Wednesday",2020-08-19,157,0
"53001","2020-08-19",0,505,0,6,19983,4.77692307692308,-118.381897,47.1279979990595,0,306.7584337,274.4846386,0.006466958,57.29126506,"Wednesday",2020-08-19,157,0
"53003","2020-08-19",0,42,0,2,22582,12.0307692307692,-117.059799,46.425597999058,0,305.0357798,268.3614679,0.007368716,55.7440367,"Wednesday",2020-08-19,157,0
"53005","2020-08-19",21,3913,0,122,204390,5.41923076923077,-119.2015,46.2182999990577,0,307.9873786,282.176699,0.006528673,49.98122977,"Wednesday",2020-08-19,157,0
"53007","2020-08-19",12,1565,0,10,77200,4.75384615384615,-120.343236666667,47.6226733323942,0.054359926,300.1369202,280.7135436,0.006101707,54.89220779,"Wednesday",2020-08-19,157,0
"53009","2020-08-19",2,173,0,1,77331,1.51923076923077,-124.22226,48.2559193323964,4.805651106,295.4766585,207.2149877,0.009748108,95.97518428,"Wednesday",2020-08-19,157,0
"53011","2020-08-19",3,1982,1,51,488241,3.85192307692308,-122.4991295,45.7536294990571,0,302.5991304,281.8173913,0.00948887,82.08695652,"Wednesday",2020-08-19,157,0
"53013","2020-08-19",0,13,0,1,3985,7.70769230769231,-117.985,46.3179999990578,0.030872483,304.0228188,272.0456376,0.006757248,46.26979866,"Wednesday",2020-08-19,157,0
"53015","2020-08-19",2,512,0,6,110593,2.5,-122.9619,46.1393999990576,0,301.6234694,277.8795918,0.008490765,76.28163265,"Wednesday",2020-08-19,157,0
"53017","2020-08-19",20,1061,1,7,43429,NA,NA,NA,0,305.9406061,278.6742424,0.005937121,50.97060606,"Wednesday",2020-08-19,157,0
"53019","2020-08-19",0,22,0,0,7627,NA,NA,NA,0,303.7920792,277.1816832,0.006215198,55.17376238,"Wednesday",2020-08-19,157,0
"53021","2020-08-19",0,3758,0,55,95222,5.40769230769231,-119.0021,46.5753999990583,0,307.5343478,279.043913,0.006692913,53.02652174,"Wednesday",2020-08-19,157,0
"53023","2020-08-19",0,4,0,0,2225,7.19230769230769,-117.614764,46.4744379990581,0.29379845,304.7465116,267.7914729,0.007157674,51.13255814,"Wednesday",2020-08-19,157,0
"53025","2020-08-19",30,1902,0,14,97733,3.79423076923077,-119.559275,47.1857799990596,0,307.0463768,283.2935818,0.006028344,51.94554865,"Wednesday",2020-08-19,157,0
"53027","2020-08-19",4,148,0,3,75061,2.49615384615384,-124.0617505,47.1585009990596,4.711627907,296.0855297,232.2555556,0.009711447,92.19224806,"Wednesday",2020-08-19,157,0
"53029","2020-08-19",4,258,0,11,85141,1.15,-122.660004,48.2943989990632,1.46344086,296.5225806,234.7580645,0.010204839,99.99677419,"Wednesday",2020-08-19,157,0
"53031","2020-08-19",1,62,0,0,32221,3.51538461538462,-122.7789,48.1291009990626,4.802604167,295.6,220.5328125,0.009534531,94.86666667,"Wednesday",2020-08-19,157,0
"53033","2020-08-19",146,18054,3,701,2252782,4.53076923076923,-122.221780333333,47.5540544435051,0.149061033,299.7967136,264.8382629,0.009040329,88.78967136,"Wednesday",2020-08-19,157,0
"53035","2020-08-19",27,853,0,7,271473,2.98461538461538,-122.627397,47.5926749990608,0.498979592,299.9979592,232.8979592,0.009946122,94.57040816,"Wednesday",2020-08-19,157,0
"53037","2020-08-19",1,447,1,21,47935,5.96923076923077,-120.545,46.9935999990592,0,301.7385965,287.7997494,0.006672381,60.58796992,"Wednesday",2020-08-19,157,0
"53039","2020-08-19",2,154,0,3,22425,4.27307692307692,-121.488398,45.7359309990571,0,304.9699088,288.9504559,0.00625997,54.9006079,"Wednesday",2020-08-19,157,0
"53041","2020-08-19",11,278,0,4,80707,3.09230769230769,-122.967323,46.6640889990585,0.031264368,301.2165517,273.3889655,0.008133264,77.99931034,"Wednesday",2020-08-19,157,0
"53043","2020-08-19",0,31,1,1,10939,NA,NA,NA,0,306.0077465,272.0288732,0.006350117,57.05023474,"Wednesday",2020-08-19,157,0
"53045","2020-08-19",5,270,0,1,66768,2.54230769230769,-123.100807,47.2135509990597,2.880898876,299.3432584,243.5606742,0.009701348,87.81292135,"Wednesday",2020-08-19,157,0
"53047","2020-08-19",3,933,0,6,42243,5.31923076923077,-119.938222333333,48.410442332397,0.020491803,301.3317623,275.1608607,0.005771424,52.32909836,"Wednesday",2020-08-19,157,0
"53049","2020-08-19",1,59,0,2,22471,2.72692307692308,-123.731764,46.6882179990585,1.531372549,295.5980392,247.045098,0.009646324,93.21715686,"Wednesday",2020-08-19,157,0
"53051","2020-08-19",0,51,0,0,13724,NA,NA,NA,0.086381323,304.0054475,271.1961089,0.007472879,75.72256809,"Wednesday",2020-08-19,157,0
"53053","2020-08-19",65,6277,4,153,904980,3.66346153846154,-122.3998155,47.2047097490597,0.145283019,299.2144654,262.7660377,0.008470409,81.36792453,"Wednesday",2020-08-19,157,0
"53055","2020-08-19",0,29,0,0,17582,NA,NA,NA,2.472,294.278,231.46,0.0101339,99.648,"Wednesday",2020-08-19,157,0
"53057","2020-08-19",11,947,0,22,129205,2.83269230769231,-122.4487995,48.4377994990638,0.932335329,297.2505988,247.7209581,0.008956228,87.06077844,"Wednesday",2020-08-19,157,0
"53059","2020-08-19",0,58,0,1,12083,NA,NA,NA,0,300.1286219,290.5773852,0.007273922,66.0385159,"Wednesday",2020-08-19,157,0
"53061","2020-08-19",23,5823,0,205,822083,3.95769230769231,-122.021365,48.1223793323959,0.678010471,298.9808901,253.7337696,0.009223325,90.93455497,"Wednesday",2020-08-19,157,0
"53063","2020-08-19",17,4853,2,116,522798,7.29230769230769,-117.34803025,47.7110974990611,0,306.0382716,270.5166667,0.007138272,64.4058642,"Wednesday",2020-08-19,157,0
"53065","2020-08-19",2,120,0,1,45723,5.70961538461539,-117.945912,48.2149454990629,0,305.3634409,275.2262366,0.006933871,63.05526882,"Wednesday",2020-08-19,157,0
"53067","2020-08-19",7,813,0,11,290536,2.27307692307692,-122.821503,47.0293009990592,0.393661972,301.6330986,260.4401408,0.009400493,90.07464789,"Wednesday",2020-08-19,157,0
"53069","2020-08-19",0,4,0,0,4488,NA,NA,NA,0.317647059,298.8078431,256.2039216,0.009563725,92.69411765,"Wednesday",2020-08-19,157,0
"53071","2020-08-19",11,661,0,4,60760,7.15769230769231,-118.3514,46.0587999990575,0,307.2366071,274.3674107,0.006864018,48.18214286,"Wednesday",2020-08-19,157,0
"53073","2020-08-19",0,1032,0,39,229247,2.34230769230769,-122.385987,48.8861449990656,0.934085779,295.7963883,241.9997743,0.008201716,81.3772009,"Wednesday",2020-08-19,157,0
"53075","2020-08-19",2,128,0,0,50104,5.50384615384615,-117.474166666667,46.923699999059,0.132804233,305.9732804,266.323545,0.00733672,63.4962963,"Wednesday",2020-08-19,157,0
"53077","2020-08-19",15,10680,3,230,250873,5.33076923076923,-120.3637085,46.3478804990579,0,303.2725131,288.0460733,0.005932749,56.39188482,"Wednesday",2020-08-19,157,0
"06000","2020-08-20",0,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Thursday",2020-08-20,158,0
"06001","2020-08-20",348,16184,3,231,1671329,35.2480769230769,-122.117610333333,37.7674999990863,0,302.7415385,307.9430769,0.006464385,60.90461538,"Thursday",2020-08-20,158,0
"06003","2020-08-20",0,2,0,0,1129,62.3,-119.807453,38.7656449990787,0,298.6362832,290.0327434,0.004257699,35.3159292,"Thursday",2020-08-20,158,0
"06005","2020-08-20",0,218,0,0,39752,NA,NA,NA,0,306.1978723,312.8457447,0.004504574,33.91914894,"Thursday",2020-08-20,158,0
"06007","2020-08-20",43,1537,3,17,219186,55.0692307692308,-121.70021,39.6228099990731,0,304.3166667,315.7,0.004092386,31.58181818,"Thursday",2020-08-20,158,0
"06009","2020-08-20",0,181,0,1,45905,72.4807692307692,-120.680277,38.2018499990829,0,306.9056962,313.9886076,0.005072468,38.29936709,"Thursday",2020-08-20,158,0
"06011","2020-08-20",0,418,0,5,21547,58.7769230769231,-121.99887,39.1891899990758,0,304.7138889,312.7016667,0.004349444,42.28722222,"Thursday",2020-08-20,158,0
