"","pm.coefs","pm.coefs.low","pm.coefs.high","lag.index","fips"
"216",0.0229904391159337,0.0169016825438211,0.0290775111717825,6,6073
"217",-0.0290268283653028,-0.0351567275330771,-0.0229058231884394,7,6073
"218",0.0162880791851393,0.00987374349354344,0.0227017459716741,8,6073
"219",-0.0190754689164364,-0.0260022834423775,-0.0121481435921703,9,6073
"220",0.0312566151326402,0.0239715040167894,0.038543537771298,10,6073
"221",0.0154660578585347,0.00753247968656029,0.0233910421764874,11,6073
"222",-0.0332790940103031,-0.0412716696831353,-0.0252830778603489,12,6073
"223",0.0606576469141898,0.0530058752205996,0.0683100918324793,13,6073
"224",-0.060324759859373,-0.0679990465921864,-0.0526498797214734,14,6073
"225",0.0520676329483902,0.0460274589044316,0.0581141809978999,15,6073
"226",-0.00748867863130749,-0.0102402338737752,-0.00478391606076596,1,6075
"227",0.00990449212159291,0.00633749353698421,0.0134648913511874,2,6075
"228",-0.00124622678462666,-0.00555435467275497,0.00300453864225273,3,6075
"229",-0.00314151944900546,-0.00781671646944298,0.00152037270098143,4,6075
"230",0.00917801074533207,0.00401456630791204,0.0143404709900416,5,6075
"231",-0.0112669914538815,-0.0167023375491081,-0.00584446840809453,6,6075
"232",0.020082102057787,0.0139488797009107,0.0262256191462047,7,6075
"233",-0.0192838234704009,-0.0255374072770343,-0.0130495806290293,8,6075
"234",0.0226336867030037,0.0158419317558191,0.0294358488903871,9,6075
"235",-0.00472795213087954,-0.0115218936538739,0.00204544746957686,10,6075
"236",-0.00822475291066249,-0.0155073116511268,-0.000937123636200231,11,6075
"237",0.0155304722577533,0.00826257525379401,0.0227986631063799,12,6075
"238",-0.0130735147037072,-0.0207650670619677,-0.00538324364397176,13,6075
"239",-0.000562323206988896,-0.00870055123127419,0.00758929490054763,14,6075
"240",-0.00679421822775986,-0.0135994420024345,2.71599260445021e-05,15,6075
"241",-0.00559404880476055,-0.0075100215806756,-0.0036837958397518,1,6077
"242",-0.00107977145485808,-0.00461917621298865,0.00245912658271602,2,6077
"243",-0.00767483186752406,-0.011304699288948,-0.00407536696317411,3,6077
"244",0.023549191921778,0.0207874001379656,0.0263358035055313,4,6077
"245",-0.0302814491266092,-0.0336919220203195,-0.0269238158524911,5,6077
"246",0.00151958833826574,-0.00208193102815618,0.00511382118353016,6,6077
"247",-0.0132563879724069,-0.0173060884655588,-0.00923189373838308,7,6077
"248",0.013446580242632,0.0100133305697736,0.0168996733052699,8,6077
"249",-0.0158637877894913,-0.0188691299474921,-0.0128938846178577,9,6077
"250",0.00243883575987792,-0.000906798058676812,0.00574673274713546,10,6077
"251",-0.00553779242520497,-0.00925297200337158,-0.00181447942266729,11,6077
"252",0.00265443782938614,-0.000861907063101562,0.00615870958424749,12,6077
"253",-0.00525949979350666,-0.00953746565345364,-0.00106150484514587,13,6077
"254",-0.00166114164235188,-0.00712120184623989,0.00377801899556625,14,6077
"255",-0.00751075541218242,-0.011254650180887,-0.00378149251083726,15,6077
"256",-0.0104424794281318,-0.0178165004038741,-0.00320485581842068,1,6079
"257",0.00390682326518411,-0.00870950383934594,0.0165230384654992,2,6079
"258",0.00571780735428406,-0.011975463320101,0.0234387520774,3,6079
"259",-0.00158554440164154,-0.0206344058143941,0.0171358055765259,4,6079
"260",-0.014790276946562,-0.0301310673948185,0.000578154738102188,5,6079
"261",0.0218301746319825,0.00663567472840406,0.037116078276537,6,6079
"262",-0.0298213070432245,-0.0474471089027143,-0.0125516104510209,7,6079
"263",0.0338223935388612,0.0174071950339738,0.0501839000421019,8,6079
"264",-0.0352969771475092,-0.0529225536481996,-0.0177592159272326,9,6079
"265",0.0506823551848017,0.0285816658104883,0.072656887536006,10,6079
"266",-0.0672556795192484,-0.0909773543721679,-0.04411631699978,11,6079
"267",0.0521135791423105,0.0369580462727728,0.0675057378442287,12,6079
"268",-0.0435990573335899,-0.0589401284947564,-0.0285477879294786,13,6079
"269",0.0374925882938951,0.0229443766611136,0.0516998254686912,14,6079
"270",-0.0232269490321004,-0.0340744066882393,-0.012824036747222,15,6079
"271",0.00154702759697423,-0.00054550017093194,0.00362619457546333,1,6081
"272",-1.66330136940864e-05,-0.00288838436817573,0.00281730330448901,2,6081
"273",-0.00344716482203708,-0.00729997328600751,0.000383396546646474,3,6081
"274",0.00564434960117603,0.00237635865850483,0.00889265000564665,4,6081
"275",-0.0128608765294456,-0.0167844275370306,-0.00899950050119191,5,6081
"276",0.0056602311379919,0.00252895578207858,0.00877158691867383,6,6081
"277",0.00567822716178352,0.00197719428028745,0.00935032245000609,7,6081
"278",-0.0018785652669836,-0.00530956465918479,0.00151573782230074,8,6081
"279",0.00609148518890147,0.00268092300206138,0.00947555617599682,9,6081
"280",-0.00992300180849178,-0.0142345221885231,-0.00571326937979152,10,6081
"281",0.0011499430496924,-0.003018038372308,0.00525008816848801,11,6081
"282",-0.00162302517221562,-0.0072735627568786,0.00400718170800555,12,6081
"283",-0.00343807068169593,-0.00775768418663354,0.000831165892033664,13,6081
"284",0.00513668803550604,0.00103552120609141,0.00914855132136267,14,6081
"285",0.00184063203576354,-0.00322745918588661,0.00678647751054727,15,6081
"286",-0.0432677402244692,-0.0509689282986412,-0.0356443201722113,1,6083
"287",0.0725028287648779,0.0623332731118749,0.0827125409290277,2,6083
"288",-0.041901357653154,-0.0525065646173707,-0.0313717461955285,3,6083
"289",0.0681397564557509,0.055846355005461,0.0804612162334575,4,6083
"290",-0.102842732509123,-0.115928832340406,-0.0899223227166163,5,6083
"291",0.0587652949194269,0.0456014537094143,0.0719589682579832,6,6083
"292",-0.0307862013816229,-0.0466214163337563,-0.0150103499383446,7,6083
"293",0.0191292444606059,0.00230552210941694,0.0359379655467061,8,6083
"294",-0.0123315466434417,-0.0257339110498897,0.00105573578660353,9,6083
"295",0.0133291829528609,0.00146038408735825,0.0252002758774818,10,6083
"296",-0.0298744916221098,-0.0434674675844635,-0.0163689257005417,11,6083
"297",0.103571055484907,0.0891058518387069,0.118038324560812,12,6083
"298",-0.176745308285464,-0.192835911489294,-0.160735189618951,13,6083
"299",0.166159224768565,0.150345168207636,0.181993393310509,14,6083
"300",-0.0348376951823768,-0.0453169593886059,-0.0243626867079085,15,6083
"301",0.00736609108046896,0.00561921362363881,0.00910821077560528,1,6085
"302",-0.00242748863019617,-0.00485567631633956,-1.13327219575168e-05,2,6085
"303",-0.0018738084753532,-0.00461751749217308,0.000865704315994305,3,6085
"304",-0.0060728945579403,-0.00888574953424356,-0.00326359983058041,4,6085
"305",0.01015147887823,0.00731758519573765,0.0129832281683333,5,6085
"306",-0.00176274811733237,-0.00457617034816308,0.00104214935410505,6,6085
"307",0.0111268639877756,0.00806756114409161,0.0141791519493285,7,6085
"308",-0.0105981286280448,-0.0138279901695611,-0.00737868739479259,8,6085
"309",0.00168767359681807,-0.00171823075884428,0.00507558436783205,9,6085
"310",-0.0057183610937442,-0.00911887778612997,-0.00232129065041767,10,6085
"311",0.00468197560109171,0.000953497204146093,0.00839257995532377,11,6085
"312",-0.0114664878955782,-0.0153914734688397,-0.00757105616265617,12,6085
"313",0.0134807242101306,0.00955783303231323,0.0174092642326842,13,6085
"314",-0.00194714058238095,-0.00574609452385867,0.00183533495926875,14,6085
"315",0.0159244353606964,0.0127705036168664,0.019077744329448,15,6085
"316",0.00452949723159287,0.00129170359422858,0.00813399301119453,1,6087
"317",-0.00770095360422268,-0.0147014190858898,-0.00170251378373356,2,6087
"318",0.00692690679631674,0.00445449617874748,0.00930016650416162,3,6087
"319",-0.00687151729574653,-0.0106445959998801,-0.00304301360507413,4,6087
"320",-0.00353333549028726,-0.00730576928242878,-9.00068432756986e-05,5,6087
"321",-0.00360547453870558,-0.00721610719479805,-0.000466670530833037,6,6087
"322",0.00672060867130481,0.00379231886401278,0.00961105976812596,7,6087
"323",0.0189454245440156,0.0123702876141324,0.0254875330909746,8,6087
"324",-0.0485252401942329,-0.0621448312845648,-0.034975371292327,9,6087
"325",0.0103115992830585,0.00652299395035757,0.0138589622415273,10,6087
"326",-0.00041890674332719,-0.00433427784424781,0.0032112450505788,11,6087
"327",0.000807031868643976,-0.00169037064393567,0.0033165440905447,12,6087
"328",0.00230627466410433,-0.000758307471836942,0.00518594639378645,13,6087
"329",0.00719435458332892,0.00444557320390279,0.00989679283629228,14,6087
"330",-0.00344295959287649,-0.00595084798008408,-0.0011108982955953,15,6087
"331",-0.013205923095904,-0.0173210057438921,-0.0091721378350796,1,6097
"332",0.023557964596134,0.0173249344065577,0.029984713396323,2,6097
"333",-0.0296743877188109,-0.0384142224066655,-0.02144331908716,3,6097
"334",0.0154989582920161,0.00845141988653599,0.0226044085903684,4,6097
"335",0.0174789924476187,0.00890873881401822,0.0261704137841166,5,6097
"336",-0.0382066535002631,-0.0492420301177346,-0.027655006770115,6,6097
"337",0.0268098201414858,0.0190768675492295,0.0346515175019474,7,6097
"338",0.00109244076082437,-0.0070967291045581,0.00933880203312238,8,6097
"339",-0.00378993279394544,-0.0143760747851553,0.00651705853983553,9,6097
"340",-0.0213315906596293,-0.0307598050211754,-0.0121834132802525,10,6097
"341",0.023187751347844,0.015630537874273,0.0307928194451079,11,6097
"342",-0.000649226103078485,-0.00969790408727866,0.00838048435824575,12,6097
"343",0.015021627011478,0.00145276451175563,0.0285570931464147,13,6097
"344",-0.00466987242971515,-0.0218024417555942,0.0125007564482581,14,6097
