"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"1.77918210168608","0.245037878858811","3.33680477837239","0","9","3","3","deaths",1
"1.77130941135151","0.23979432975787","3.32622376726361","0","10","3","3","deaths",1
"1.75554609486215","0.219255264814011","3.31538718487034","0","11","3","3","deaths",1
"1.77241966022526","0.236819062720905","3.33154523804229","0","12","3","3","deaths",1
"-0.0899034223564299","-1.48763650417042","1.3276612592555","1","3","1","1","deaths",1
"0.880175685360696","-0.479782632538128","2.25871803246833","1","4","1","1","deaths",1
"2.00058240485108","0.618008898709288","3.4021535985918","1","5","2","2","deaths",1
"1.95255660226896","0.56563237267373","3.35860822929863","1","6","2","2","deaths",1
"1.91846407879939","0.53058601532463","3.32550253510007","1","7","2","2","deaths",1
"1.9564519894274","0.578542454445952","3.35323865903676","1","8","2","2","deaths",1
"2.10517771593506","0.72710772294946","3.502101391395","1","9","3","3","deaths",1
"2.09942707156658","0.724443615218107","3.49318034621713","1","10","3","3","deaths",1
"2.08848284642345","0.710423335443178","3.48539887645021","1","11","3","3","deaths",1
"2.10654250696829","0.729340957865432","3.50257356581296","1","12","3","3","deaths",1
"-0.666283562049919","-2.06624072745333","0.753685906358315","2","3","1","1","deaths",1
"0.361725091422582","-0.998157360493601","1.74028679448932","2","4","1","1","deaths",1
"1.37123773961565","-0.00248196667876899","2.76382897260969","2","5","2","2","deaths",1
"1.32484867747273","-0.0555924703964483","2.72435660266177","2","6","2","2","deaths",1
"1.2560986725952","-0.127428175092503","2.65879140840708","2","7","2","2","deaths",1
"1.27715434414044","-0.0954858215196475","2.66865392811486","2","8","2","2","deaths",1
"1.4183375894137","0.0483418721555884","2.80709312047966","2","9","3","3","deaths",1
"1.41028153721101","0.0434800177117278","2.79575640147376","2","10","3","3","deaths",1
"1.39390002212409","0.0238194509421863","2.78274733088744","2","11","3","3","deaths",1
"1.42274554080781","0.053878985158784","2.81033996254438","2","12","3","3","deaths",1
"-1.00466880419398","-2.42745304020167","0.438862199683432","3","3","1","1","deaths",1
"0.0995508792849709","-1.2814532971921","1.49987434883458","3","4","1","1","deaths",1
"1.04936543614054","-0.335108315565824","2.45307131198578","3","5","2","2","deaths",1
"1.00644321493297","-0.386763560106174","2.41913560440836","3","6","2","2","deaths",1
"0.910303426048409","-0.488387408008495","2.32865363450712","3","7","2","2","deaths",1
"0.91376333728268","-0.472990281985386","2.31983920491328","3","8","2","2","deaths",1
"1.07693405836198","-0.307684499727934","2.48078347232863","3","9","3","3","deaths",1
"1.06911753980212","-0.312120565035512","2.46949356504764","3","10","3","3","deaths",1
"1.04420655671178","-0.340673566339489","2.4483311702072","3","11","3","3","deaths",1
"1.08117780859849","-0.303031468542081","2.48460567734865","3","12","3","3","deaths",1
"-0.997034966919608","-2.4596556902071","0.487517803002824","4","3","1","1","deaths",1
"0.161809867397289","-1.2487085034727","1.5924754388194","4","4","1","1","deaths",1
"0.985802879634945","-0.414944624161062","2.40625307438178","4","5","2","2","deaths",1
"0.942915189659299","-0.468524721137031","2.37437050378617","4","6","2","2","deaths",1
"0.824269367150054","-0.596166975449941","2.26500311018207","4","7","2","2","deaths",1
"0.809991768002472","-0.599534436943194","2.23950544595617","4","8","2","2","deaths",1
"0.955854778760856","-0.460074365669871","2.39192514119302","4","9","3","3","deaths",1
"0.948248507971772","-0.465215384354445","2.38178458091933","4","10","3","3","deaths",1
"0.920365342476681","-0.496766995378772","2.35768058296104","4","11","3","3","deaths",1
"0.966049469931374","-0.450831949414965","2.40309733562583","4","12","3","3","deaths",1
"-0.715007088931918","-2.22808404467848","0.821485607946881","5","3","1","1","deaths",1
"0.471510215421866","-0.976931550405524","1.94113879743101","5","4","1","1","deaths",1
"1.18745687749","-0.243145525504007","2.6385753968575","5","5","2","2","deaths",1
"1.14622830933357","-0.297257744117629","2.61061300548369","5","6","2","2","deaths",1
"1.01061853483688","-0.446286088265702","2.48884402079244","5","7","2","2","deaths",1
"0.974090047729192","-0.476003783673951","2.44531217180359","5","8","2","2","deaths",1
"1.10602674665314","-0.358221192100883","2.59179198519643","5","9","3","3","deaths",1
"1.09787464553173","-0.365610314965981","2.58285608165769","5","10","3","3","deaths",1
"1.0705264975253","-0.397365388778192","2.56005141189362","5","11","3","3","deaths",1
"1.12880155077155","-0.339537701927317","2.6187744594991","5","12","3","3","deaths",1
"-0.0329532743266414","-1.57323177366384","1.53142901200134","6","3","1","1","deaths",1
"1.2208460149592","-0.244573314228491","2.70779253200724","6","4","1","1","deaths",1
"1.8900286161009","0.445982700396019","3.35483463141957","6","5","2","2","deaths",1
"1.86817024230126","0.40925760033832","3.34828039281816","6","6","2","2","deaths",1
"1.72729454518008","0.250268197875836","3.22608249841163","6","7","2","2","deaths",1
"1.65331624526754","0.176474209778088","3.15193048241407","6","8","2","2","deaths",1
"1.79808516227125","0.298255374882372","3.32034295085248","6","9","3","3","deaths",1
"1.7975980617341","0.295822498754439","3.32186040218241","6","10","3","3","deaths",1
"1.77855955844419","0.271087243667822","3.30869516372916","6","11","3","3","deaths",1
"1.85142965053438","0.342001055680119","3.38356433714477","6","12","3","3","deaths",1
"0.369536931403647","-1.17636541110674","1.9396218903754","7","3","1","1","deaths",1
"1.68838032559095","0.227964728659624","3.17007554963569","7","4","1","1","deaths",1
"2.31890999436219","0.872040456615886","3.78653286920547","7","5","2","2","deaths",1
"2.31703634980183","0.853666389946861","3.80163956488746","7","6","2","2","deaths",1
"2.18145681798763","0.696058800146138","3.68876639123357","7","7","2","2","deaths",1
"2.07542316680496","0.58401414096767","3.58894605339184","7","8","2","2","deaths",1
"2.1555105954923","0.627796476967601","3.70641821034359","7","9","3","3","deaths",1
"2.16485699782247","0.632663968782943","3.72037859022953","7","10","3","3","deaths",1
"2.1583249782088","0.618890142025674","3.72131264439737","7","11","3","3","deaths",1
"2.24245858462493","0.698535985865512","3.81005279854361","7","12","3","3","deaths",1
"1.14890947124955","-0.26433018287314","2.5821745217389","8","3","1","1","deaths",1
"2.34141574387037","1.00354139354457","3.69701133201181","8","4","1","1","deaths",1
"2.90785127682331","1.56954527478621","4.26379113702375","8","5","2","2","deaths",1
"2.93233492198397","1.57916501694952","4.30353085422177","8","6","2","2","deaths",1
"2.82331642227294","1.45018106874699","4.215037259622","8","7","2","2","deaths",1
"2.711265108997","1.33010600213066","4.11124982015552","8","8","2","2","deaths",1
"2.83140432185955","1.41426090432011","4.26835062952475","8","9","3","3","deaths",1
"2.8507673474387","1.42921038397334","4.29224780427173","8","10","3","3","deaths",1
"2.85366967296046","1.42415068392918","4.30333696519389","8","11","3","3","deaths",1
"2.94339860164388","1.50755909866902","4.39954826769042","8","12","3","3","deaths",1
"2.12860479379391","0.814218171471692","3.46012800879396","9","3","1","1","deaths",1
"3.21511468790718","1.96021563208484","4.48545870557608","9","4","1","1","deaths",1
"3.77348454545323","2.51561608611026","5.04678707349144","9","5","2","2","deaths",1
"3.81631856667903","2.54589510713616","5.10248108398597","9","6","2","2","deaths",1
"3.73062264363317","2.44318881675358","5.03423603186515","9","7","2","2","deaths",1
"3.62187980851931","2.32740355085677","4.93273162857768","9","8","2","2","deaths",1
"3.83782876062118","2.51752097122788","5.17514059617379","9","9","3","3","deaths",1
"3.85951503549211","2.53586041870164","5.200256957518","9","10","3","3","deaths",1
"3.86705680681299","2.53546510780513","5.21594141467929","9","11","3","3","deaths",1
"3.96439838906419","2.62604960300272","5.3202006138976","9","12","3","3","deaths",1
"3.12148585250991","1.74151333618191","4.52017564641101","10","3","1","1","deaths",1
"4.25013491076576","2.92995226831869","5.58725025522047","10","4","1","1","deaths",1
"4.87555571445717","3.55011754220202","6.21795945266406","10","5","2","2","deaths",1
"4.93970423291445","3.60270718359179","6.29395528223859","10","6","2","2","deaths",1
"4.85654228920342","3.50241429200779","6.22838642032051","10","7","2","2","deaths",1
"4.73743020299215","3.37717416984571","6.11558473733649","10","8","2","2","deaths",1
"4.95431056344633","3.57594284178271","6.35102132427519","10","9","3","3","deaths",1
"4.96664028924529","3.58716918818351","6.36448181720044","10","10","3","3","deaths",1
"4.96694935165309","3.57989162890817","6.3725814240712","10","11","3","3","deaths",1
"5.05985505930622","3.66631407077338","6.47212881078263","10","12","3","3","deaths",1
"3.91244489830547","2.31369550003839","5.53617628579663","11","3","1","1","deaths",1
"5.11579619020981","3.58873048358348","6.66537331928014","11","4","1","1","deaths",1
"5.70154652301595","4.17524723333154","7.25020803005583","11","5","2","2","deaths",1
"5.76091926891105","4.22489388854455","7.31958198553289","11","6","2","2","deaths",1
"5.65624905821471","4.10226210401803","7.23343315918812","11","7","2","2","deaths",1
"5.52658898237235","3.96820645369067","7.10833015297485","11","8","2","2","deaths",1
"5.68680723160053","4.109679527014","7.28782639188912","11","9","3","3","deaths",1
"5.69180208146025","4.1166246298914","7.29081034787498","11","10","3","3","deaths",1
"5.66940430163625","4.08831069778903","7.27451459830293","11","11","3","3","deaths",1
"5.73176635094537","4.14622353100134","7.34144779011763","11","12","3","3","deaths",1
"3.74320265948573","1.72960456693816","5.79665716645239","12","3","1","1","deaths",1
"4.88700468761392","2.97188509700581","6.83774257386529","12","4","1","1","deaths",1
"5.41485122969922","3.49248130835091","7.37292911811709","12","5","2","2","deaths",1
"5.44117808842381","3.51198197501059","7.40632943690256","12","6","2","2","deaths",1
"5.27296058615536","3.31940420714589","7.2634546784168","12","7","2","2","deaths",1
"5.15307388185231","3.20190993719254","7.14112707343837","12","8","2","2","deaths",1
"5.20593770367448","3.23031819639654","7.21936657263735","12","9","3","3","deaths",1
"5.21899366009217","3.25207012789308","7.22338654449628","12","10","3","3","deaths",1
"5.16860107983761","3.19413560951958","7.18084499435165","12","11","3","3","deaths",1
"5.18995959237896","3.21125646202776","7.20659720984205","12","12","3","3","deaths",1
"6.11919750064494","4.29790231186513","7.97229693563819","13","3","1","1","deaths",1
"6.90541375099238","5.15831550658103","8.681538252252","13","4","1","1","deaths",1
"7.27481657639035","5.51694986179072","9.06196858961117","13","5","2","2","deaths",1
